AssemblyID	OperonSize	Category
GCF_003711105.1	7288	AdnAB
GCF_014649575.1	7295	AdnAB
GCF_900637185.1	7297	AdnAB
GCF_006547165.1	7299	AdnAB
GCF_000009805.1	7300	AdnAB
GCF_000725805.1	7300	AdnAB
GCF_003598715.1	7300	AdnAB
GCF_000023145.1	7302	AdnAB
GCF_014650955.1	7312	AdnAB
GCF_014650875.1	7319	AdnAB
GCF_014645895.1	7323	AdnAB
GCF_900215415.1	7330	AdnAB
GCF_900091525.1	7345	AdnAB
GCF_003112535.1	7353	AdnAB
GCF_000379645.1	7354	AdnAB
GCF_002242805.1	7368	AdnAB
GCF_014650135.1	7383	AdnAB
GCF_000724605.1	7387	AdnAB
GCF_001418655.1	7391	AdnAB
GCF_000092385.1	7397	AdnAB
GCF_004362495.1	7402	AdnAB
GCF_900102095.1	7414	AdnAB
GCF_008704555.1	7421	AdnAB
GCF_014649495.1	7451	AdnAB
GCF_000429085.1	7467	AdnAB
GCF_001886715.1	7486	AdnAB
GCF_000696595.1	7495	AdnAB
GCF_015767775.1	7526	AdnAB
GCF_006716135.1	7527	AdnAB
GCF_014651095.1	7527	AdnAB
GCF_014138735.1	7530	AdnAB
GCF_014650215.1	7530	AdnAB
GCF_001457435.1	7561	AdnAB
GCF_002872015.1	7576	AdnAB
GCF_000739045.1	7580	AdnAB
GCF_014649815.1	7609	AdnAB
GCF_008974245.1	7713	AdnAB
GCF_003627815.1	7720	AdnAB
GCF_014203505.1	7720	AdnAB
GCF_003148685.1	7744	AdnAB
GCF_014648615.1	7831	AdnAB
GCF_900637985.1	7931	AdnAB
GCF_014295035.1	7948	AdnAB
GCF_014649915.1	8009	AdnAB
GCF_001025155.1	8029	AdnAB
GCF_000164695.2	8056	AdnAB
GCF_001042595.1	8101	AdnAB
GCF_002802915.1	8119	AdnAB
GCF_002282915.1	8125	AdnAB
GCF_010667745.1	8173	AdnAB
GCF_008698085.1	8176	AdnAB
GCF_003030905.1	8191	AdnAB
GCF_001025195.1	8257	AdnAB
GCF_003952825.1	8278	AdnAB
GCF_008698235.1	8290	AdnAB
GCF_014898175.1	8299	AdnAB
GCF_010667685.1	8326	AdnAB
GCF_003129925.1	8578	AdnAB
GCF_001042635.1	8749	AdnAB
GCF_002861965.1	9150	AdnAB
GCF_002761235.1	9466	AdnAB
GCF_000275805.1	9525	AdnAB
GCF_001042675.1	9854	AdnAB
GCF_000231055.2	4281	AdnAB
GCF_902374825.1	5594	AdnAB
GCF_001997345.1	6260	AdnAB
GCF_000384295.1	6666	AdnAB
GCF_004117935.1	6667	AdnAB
GCF_000993785.3	6808	AdnAB
GCF_000164135.1	6835	AdnAB
GCF_003917135.1	6873	AdnAB
GCF_001723055.1	6905	AdnAB
GCF_002263495.1	7021	AdnAB
GCF_000482865.1	7132	AdnAB
GCF_000237305.1	7172	AdnAB
GCF_004345645.1	7537	AdnAB
GCF_900112355.1	7764	AdnAB
GCF_001418575.1	7785	AdnAB
GCF_008639045.1	7851	AdnAB
GCF_000830005.1	7895	AdnAB
GCF_000787815.1	7908	AdnAB
GCF_002556545.1	7932	AdnAB
GCF_008704395.1	7957	AdnAB
GCF_900110735.1	7978	AdnAB
GCF_002843305.1	7992	AdnAB
GCF_008704795.1	7992	AdnAB
GCF_003258605.2	8012	AdnAB
GCF_004305975.1	8050	AdnAB
GCF_012033735.1	8055	AdnAB
GCF_900107965.1	8065	AdnAB
GCF_014646115.1	8168	AdnAB
GCF_014649795.1	8230	AdnAB
GCF_003202065.1	8298	AdnAB
GCF_000706765.1	8647	AdnAB
GCF_014651015.1	8800	AdnAB
GCF_000231055.2	3996	AdnAB
GCF_000158915.1	5195	AdnAB
GCF_003576535.1	6944	AdnAB
GCF_000154965.1	7193	AdnAB
GCF_000158915.1	4432	AdnAB
GCF_001418415.1	5776	AdnAB
GCF_001418325.1	6058	AdnAB
GCF_014489575.1	6251	AdnAB
GCF_900115095.1	6817	AdnAB
GCF_902362995.1	6834	AdnAB
GCF_000787775.1	6914	AdnAB
GCF_000024865.1	6983	AdnAB
GCF_004216555.1	7150	AdnAB
GCF_000295095.1	7232	AdnAB
GCF_000787855.1	7281	AdnAB
GCF_900090295.1	7338	AdnAB
GCF_014648655.1	7409	AdnAB
GCF_900101685.1	7440	AdnAB
GCF_000381025.1	7452	AdnAB
GCF_003967355.1	7646	AdnAB
GCF_000023245.1	7723	AdnAB
GCF_002354875.1	7832	AdnAB
GCF_000372745.1	7877	AdnAB
GCF_000380165.1	7904	AdnAB
GCF_900114215.1	7921	AdnAB
GCF_014649715.1	8002	AdnAB
GCF_014649755.1	8005	AdnAB
GCF_014646335.1	8029	AdnAB
GCF_900110255.1	8036	AdnAB
GCF_900100315.1	8058	AdnAB
GCF_000423625.1	8079	AdnAB
GCF_012033785.1	8106	AdnAB
GCF_008704495.1	8127	AdnAB
GCF_900103985.1	8139	AdnAB
GCF_001975025.1	8159	AdnAB
GCF_003429565.1	8191	AdnAB
GCF_014649775.1	8458	AdnAB
GCF_014656095.1	8479	AdnAB
GCF_003935055.1	8572	AdnAB
GCF_001482415.1	8629	AdnAB
GCF_014649695.1	8669	AdnAB
GCF_001278075.1	8713	AdnAB
GCF_014650815.1	8887	AdnAB
GCF_002005225.1	8992	AdnAB
GCF_003346515.1	7940	AdnAB
GCF_010550675.1	8059	AdnAB
GCF_014656075.1	8599	AdnAB
GCF_014650895.1	8786	AdnAB
GCF_014649855.1	8838	AdnAB
GCF_015710995.1	8928	AdnAB
GCF_000384175.1	9137	AdnAB
GCF_003945385.1	9426	AdnAB
GCF_007827045.1	10643	AdnAB
GCF_000231055.2	6191	AdnAB
GCF_000158915.1	7017	AdnAB
GCF_900188405.1	7583	AdnAB
GCF_014650095.1	8634	AdnAB
GCF_014648895.1	8669	AdnAB
GCF_000725545.1	8767	AdnAB
GCF_002794255.1	8954	AdnAB
GCF_014649015.1	8986	AdnAB
GCF_014898195.1	9388	AdnAB
GCF_014648515.1	9062	AdnAB
GCF_900115005.1	9075	AdnAB
GCF_000231035.2	2374	AdnAB
GCF_000231035.2	83625	AdnAB
GCF_000231035.2	4708	AdnAB
GCF_001418495.1	2635	AdnAB
GCF_001418325.1	2856	AdnAB
GCF_004306155.1	5256	AdnAB
GCF_004306155.1	5256	AdnAB
GCF_002148965.1	9882	AdnAB
GCF_000231035.2	10190	AdnAB
GCF_002154385.1	11028	AdnAB
GCF_002155895.1	11774	AdnAB
GCF_000415505.1	15402	AdnAB
GCF_005786655.1	21236	AdnAB
GCF_003945385.1	46055	AdnAB
GCF_003096675.1	47327	AdnAB
GCF_004134825.1	49521	AdnAB
GCF_004363095.1	52628	AdnAB
GCF_900141985.1	74177	AdnAB
GCF_009687845.1	104454	AdnAB
GCF_009765355.1	130827	AdnAB
GCF_000374445.1	151244	AdnAB
GCF_000710955.1	174436	AdnAB
GCF_000012405.1	515665	AdnAB
GCF_000012405.1	2150673	AdnAB
GCF_001046855.1	3529683	AdnAB
GCF_014144865.1	2170	AdnAB
GCF_001751255.1	7194	AdnAB
GCF_009806365.1	920	AdnAB
GCF_002154575.1	7059	AdnAB
GCF_002155975.1	20198	AdnAB
GCF_000231035.2	75398	AdnAB
GCF_000231035.2	85571	AdnAB
GCF_001723055.1	133997	AdnAB
GCF_000231035.2	12821	AdnAB
GCF_000231035.2	12136	AdnAB
GCF_001419795.1	602	AdnAB
GCF_001418325.1	1268	AdnAB
GCF_000515355.1	1277	AdnAB
GCF_001751255.1	2535	AdnAB
GCF_001700505.1	3595	AdnAB
GCF_009906315.1	4169	AdnAB
GCF_001418335.1	4535	AdnAB
GCF_002155895.1	4540	AdnAB
GCF_002154555.1	4740	AdnAB
GCF_005768555.2	5171	AdnAB
GCF_001854525.1	5294	AdnAB
GCF_014655475.1	5379	AdnAB
GCF_002150845.1	5786	AdnAB
GCF_900101585.1	6005	AdnAB
GCF_001418325.1	6058	AdnAB
GCF_002150735.1	6218	AdnAB
GCF_003265355.1	6310	AdnAB
GCF_004117935.1	6667	AdnAB
GCF_001751255.1	9050	AdnAB
GCF_002154615.1	9477	AdnAB
GCF_002155895.1	11774	AdnAB
GCF_001419745.1	14040	AdnAB
GCF_003696235.1	15042	AdnAB
GCF_001419745.1	22976	AdnAB
GCF_002155905.1	28690	AdnAB
GCF_010892295.1	39424	AdnAB
GCF_003258295.1	103248	AdnAB
GCF_015278225.1	149273	AdnAB
GCF_015278225.1	149309	AdnAB
GCF_001517975.1	614081	AdnAB
GCF_000488215.1	165113	RecBCD
GCF_000488215.1	155008	RecBCD
GCF_003013245.1	12070	RecBCD
GCF_000813705.1	31051	RecBCD
GCF_000429925.1	59017	RecBCD
GCF_000374645.1	94381	RecBCD
GCF_900111395.1	132543	RecBCD
GCF_900170035.1	146846	RecBCD
GCF_000470255.1	165230	RecBCD
GCF_900094945.1	168678	RecBCD
GCF_002923755.1	171063	RecBCD
GCF_900170035.1	188801	RecBCD
GCF_003634275.1	291386	RecBCD
GCF_000428785.1	319448	RecBCD
GCF_000833295.1	333945	RecBCD
GCF_000219045.1	357758	RecBCD
GCF_000427385.1	573374	RecBCD
GCF_008330805.1	913030	RecBCD
GCF_003351565.1	977271	RecBCD
GCF_003355195.1	1339748	RecBCD
GCF_000739435.1	1524169	RecBCD
GCF_000801145.1	1561286	RecBCD
GCF_000521725.1	1565085	RecBCD
GCF_001047275.1	1745884	RecBCD
GCF_009828705.1	1756434	RecBCD
GCF_000245015.1	1830020	RecBCD
GCF_003584645.1	1982117	RecBCD
GCF_000245015.1	2331849	RecBCD
GCF_000025485.1	3402840	RecBCD
GCF_000024805.1	4613129	RecBCD
GCF_000024805.1	5418714	RecBCD
GCF_000430725.1	189751	RecBCD
GCF_900108945.1	94323	RecBCD
GCF_900112235.1	55906	RecBCD
GCF_002966835.1	584719	RecBCD
GCF_000430725.1	105982	RecBCD
GCF_900102035.1	113762	RecBCD
GCF_900111365.1	116449	RecBCD
GCF_000512235.1	119538	RecBCD
GCF_900112235.1	55858	RecBCD
GCF_002966835.1	584722	RecBCD
GCF_900108945.1	94323	RecBCD
GCF_000430725.1	105982	RecBCD
GCF_900102035.1	113762	RecBCD
GCF_900111365.1	117106	RecBCD
GCF_000512235.1	119538	RecBCD
GCF_000512235.1	117667	RecBCD
GCF_000512235.1	963636	RecBCD
GCF_002356295.1	99543	RecBCD
GCF_000512235.1	119538	RecBCD
GCF_000512235.1	116934	RecBCD
GCF_000512235.1	962903	RecBCD
GCF_000430725.1	186458	RecBCD
GCF_900112235.1	61745	RecBCD
GCF_002966835.1	590480	RecBCD
GCF_900108945.1	90706	RecBCD
GCF_000430725.1	102689	RecBCD
GCF_000512235.1	117667	RecBCD
GCF_900102035.1	120912	RecBCD
GCF_900108945.1	92302	RecBCD
GCF_900112235.1	63143	RecBCD
GCF_002966835.1	591839	RecBCD
GCF_900112235.1	65203	RecBCD
GCF_900108945.1	84960	RecBCD
GCF_002966835.1	593929	RecBCD
GCF_900112235.1	65203	RecBCD
GCF_900108945.1	84879	RecBCD
GCF_002966835.1	593929	RecBCD
GCF_000512235.1	116934	RecBCD
GCF_000430725.1	103925	RecBCD
GCF_000512235.1	116329	RecBCD
GCF_000512235.1	111131	RecBCD
GCF_000512235.1	960309	RecBCD
GCF_000430725.1	96995	RecBCD
GCF_000512235.1	111135	RecBCD
GCF_000512235.1	110402	RecBCD
GCF_000430725.1	95427	RecBCD
GCF_000512235.1	111131	RecBCD
GCF_000512235.1	116329	RecBCD
GCF_000512235.1	108796	RecBCD
GCF_000512235.1	957974	RecBCD
GCF_000512235.1	111135	RecBCD
GCF_000512235.1	110402	RecBCD
GCF_000512235.1	108796	RecBCD
GCF_003569765.1	17281	RecBCD
GCF_000430725.1	189751	RecBCD
GCF_004319545.1	409431	RecBCD
GCF_000512235.1	42959	RecBCD
GCF_000512235.1	962903	RecBCD
GCF_000488215.1	149790	RecBCD
GCF_000488215.1	158702	RecBCD
GCF_014873765.1	6694	RecBCD
GCF_900129155.1	8345	RecBCD
GCF_011250635.1	8437	RecBCD
GCF_001939735.1	11772	RecBCD
GCF_000505725.1	12869	RecBCD
GCF_002993365.1	13294	RecBCD
GCF_000833295.1	14399	RecBCD
GCF_000423605.1	14923	RecBCD
GCF_000092205.1	14932	RecBCD
GCF_001682385.1	16690	RecBCD
GCF_902833575.1	17436	RecBCD
GCF_003254665.1	17866	RecBCD
GCF_000026185.1	18136	RecBCD
GCF_000425565.1	20342	RecBCD
GCF_900176285.1	21823	RecBCD
GCF_000007205.1	22416	RecBCD
GCF_009821115.1	26308	RecBCD
GCF_014873765.1	26337	RecBCD
GCF_010725725.1	28309	RecBCD
GCF_010726645.1	28586	RecBCD
GCF_000428985.1	31489	RecBCD
GCF_002117975.1	31848	RecBCD
GCF_002157205.1	35531	RecBCD
GCF_004342405.1	40702	RecBCD
GCF_003172875.1	41731	RecBCD
GCF_002014855.1	48761	RecBCD
GCF_900112265.1	56244	RecBCD
GCF_000745975.1	60376	RecBCD
GCF_900108565.1	62456	RecBCD
GCF_003725775.1	66202	RecBCD
GCF_014648295.1	66468	RecBCD
GCF_000374485.1	66496	RecBCD
GCF_003260125.1	72961	RecBCD
GCF_900115715.1	86309	RecBCD
GCF_014191915.1	92550	RecBCD
GCF_000430725.1	92870	RecBCD
GCF_000429485.1	93645	RecBCD
GCF_000510805.1	103517	RecBCD
GCF_014646215.1	107018	RecBCD
GCF_003002915.1	109878	RecBCD
GCF_001550135.1	114401	RecBCD
GCF_010728725.1	117909	RecBCD
GCF_000013405.1	144506	RecBCD
GCF_900197575.1	147573	RecBCD
GCF_014192215.1	149830	RecBCD
GCF_003751385.1	157574	RecBCD
GCF_000422925.1	203095	RecBCD
GCF_014652035.1	235275	RecBCD
GCF_000423665.1	246919	RecBCD
GCF_003002915.1	249608	RecBCD
GCF_000454545.1	253528	RecBCD
GCF_003258315.1	286069	RecBCD
GCF_001646955.1	313881	RecBCD
GCF_000006985.1	314588	RecBCD
GCF_002777975.1	351027	RecBCD
GCF_004319545.1	368224	RecBCD
GCF_900476035.1	384879	RecBCD
GCF_001500155.2	389212	RecBCD
GCF_011801455.1	391889	RecBCD
GCF_001594245.1	451430	RecBCD
GCF_900636915.1	453022	RecBCD
GCF_001753165.1	454195	RecBCD
GCF_003149165.1	496758	RecBCD
GCF_902813185.1	512157	RecBCD
GCF_000010985.1	540633	RecBCD
GCF_001748225.1	558167	RecBCD
GCF_000233695.2	599517	RecBCD
GCF_001922305.1	611733	RecBCD
GCF_004364635.1	622281	RecBCD
GCF_900635775.1	667194	RecBCD
GCF_002744735.1	746819	RecBCD
GCF_000423465.1	866213	RecBCD
GCF_902831535.1	869093	RecBCD
GCF_000815225.1	916160	RecBCD
GCF_900699765.1	918293	RecBCD
GCF_000470885.1	979397	RecBCD
GCF_001718655.1	1137430	RecBCD
GCF_000009945.1	1151767	RecBCD
GCF_001583435.1	1275708	RecBCD
GCF_000214175.1	1388282	RecBCD
GCF_000767075.1	1439310	RecBCD
GCF_900637305.1	1471059	RecBCD
GCF_000233695.2	1482746	RecBCD
GCF_004319545.1	1496831	RecBCD
GCF_900475885.1	1524553	RecBCD
GCF_000024765.1	1525851	RecBCD
GCF_001046875.1	1530645	RecBCD
GCF_001553625.1	1552020	RecBCD
GCF_004319545.1	1662962	RecBCD
GCF_000021485.1	1674040	RecBCD
GCF_000020125.1	1754781	RecBCD
GCF_000788395.1	1794961	RecBCD
GCF_003013675.1	1834432	RecBCD
GCF_003061265.1	1978842	RecBCD
GCF_000092205.1	1998081	RecBCD
GCF_000025905.1	2076055	RecBCD
GCF_000015045.1	2125520	RecBCD
GCF_000015045.1	2131226	RecBCD
GCF_000025265.1	2195692	RecBCD
GCF_001028665.1	2493810	RecBCD
GCF_002117975.1	2768584	RecBCD
GCF_003345255.1	2838454	RecBCD
GCF_002076895.1	2872161	RecBCD
GCF_000427625.1	2919628	RecBCD
GCF_900232995.1	3156906	RecBCD
GCF_902498735.1	3220011	RecBCD
GCF_000233695.2	3527797	RecBCD
GCF_902498735.1	3744254	RecBCD
GCF_001676745.1	4063196	RecBCD
GCF_014642695.1	6906	RecBCD
GCF_000373985.1	6982	RecBCD
GCF_003725535.1	7572	RecBCD
GCF_900114155.1	10803	RecBCD
GCF_001854245.1	13941	RecBCD
GCF_000012585.1	14003	RecBCD
GCF_001051995.2	15311	RecBCD
GCF_000025485.1	15598	RecBCD
GCF_004000275.1	15607	RecBCD
GCF_900116705.1	16140	RecBCD
GCF_000219045.1	16172	RecBCD
GCF_000020645.1	17995	RecBCD
GCF_003052605.1	18455	RecBCD
GCF_002252705.1	21583	RecBCD
GCF_000417735.2	21871	RecBCD
GCF_000471025.2	21883	RecBCD
GCF_002836975.1	26151	RecBCD
GCF_000374645.1	28918	RecBCD
GCF_003731635.1	30574	RecBCD
GCF_014641855.1	32893	RecBCD
GCF_900603025.1	33303	RecBCD
GCF_000820145.1	33534	RecBCD
GCF_003731635.1	35293	RecBCD
GCF_003385845.1	35394	RecBCD
GCF_002155145.1	35518	RecBCD
GCF_007830255.1	41154	RecBCD
GCF_000092265.1	44659	RecBCD
GCF_001752425.1	44848	RecBCD
GCF_000429965.1	53733	RecBCD
GCF_014202935.1	58634	RecBCD
GCF_900000175.1	63179	RecBCD
GCF_000428825.1	63928	RecBCD
GCF_900112645.1	65499	RecBCD
GCF_003096415.1	66277	RecBCD
GCF_000512235.1	75492	RecBCD
GCF_014191985.1	89340	RecBCD
GCF_004362535.1	93979	RecBCD
GCF_003584645.1	99576	RecBCD
GCF_001021495.1	102538	RecBCD
GCF_003731635.1	103193	RecBCD
GCF_014652095.1	103367	RecBCD
GCF_004217445.1	106150	RecBCD
GCF_000428825.1	118603	RecBCD
GCF_000373985.1	122583	RecBCD
GCF_900102665.1	135384	RecBCD
GCF_900089985.1	136411	RecBCD
GCF_004833285.1	142500	RecBCD
GCF_000368565.1	151090	RecBCD
GCF_014653115.1	161029	RecBCD
GCF_900103935.1	161538	RecBCD
GCF_000379525.1	161929	RecBCD
GCF_002843355.2	179025	RecBCD
GCF_000816575.1	186232	RecBCD
GCF_004216565.1	193772	RecBCD
GCF_012427705.1	207967	RecBCD
GCF_000422285.1	209001	RecBCD
GCF_002929865.1	254168	RecBCD
GCF_000816575.1	267988	RecBCD
GCF_003293695.1	284578	RecBCD
GCF_900105475.1	328040	RecBCD
GCF_000020365.1	347959	RecBCD
GCF_900103935.1	350421	RecBCD
GCF_000006685.1	353086	RecBCD
GCF_001895205.1	356113	RecBCD
GCF_004363295.1	369746	RecBCD
GCF_000430805.1	379647	RecBCD
GCF_000016085.1	397905	RecBCD
GCF_000020465.1	425695	RecBCD
GCF_900477945.1	472824	RecBCD
GCF_001747405.1	476432	RecBCD
GCF_000284315.1	485010	RecBCD
GCF_001050535.1	518446	RecBCD
GCF_902375805.1	565079	RecBCD
GCF_004358345.1	612010	RecBCD
GCF_000015125.1	647509	RecBCD
GCF_000260965.1	659189	RecBCD
GCF_004135975.1	672576	RecBCD
GCF_000008725.1	697411	RecBCD
GCF_014218275.1	742928	RecBCD
GCF_900149625.2	745220	RecBCD
GCF_002162215.1	776127	RecBCD
GCF_009688945.1	783905	RecBCD
GCF_000237205.1	784513	RecBCD
GCF_000512235.1	852504	RecBCD
GCF_009688945.1	874862	RecBCD
GCF_008632455.1	890312	RecBCD
GCF_009688985.1	969642	RecBCD
GCF_006517175.1	1031049	RecBCD
GCF_000470765.1	1090506	RecBCD
GCF_000213905.2	1129272	RecBCD
GCF_000204255.1	1157236	RecBCD
GCF_000007605.1	1158948	RecBCD
GCF_003555545.1	1160286	RecBCD
GCF_001650235.3	1167336	RecBCD
GCF_000024365.1	1278717	RecBCD
GCF_002116735.1	1302361	RecBCD
GCF_000383855.1	1339619	RecBCD
GCF_004295665.1	1428393	RecBCD
GCF_004358345.1	1457099	RecBCD
GCF_000164135.1	1477978	RecBCD
GCF_000164135.1	1490727	RecBCD
GCF_900104805.1	1531010	RecBCD
GCF_900104805.1	1602421	RecBCD
GCF_004295665.1	1656047	RecBCD
GCF_003429285.1	1689793	RecBCD
GCF_000384075.1	1817414	RecBCD
GCF_001975725.1	1845294	RecBCD
GCF_002287545.1	1856619	RecBCD
GCF_000253035.1	1906712	RecBCD
GCF_900106015.1	2031430	RecBCD
GCF_000969705.1	2048255	RecBCD
GCF_009688945.1	2294428	RecBCD
GCF_000237205.1	2443911	RecBCD
GCF_000020365.1	2561225	RecBCD
GCF_002278075.1	2663043	RecBCD
GCF_000186885.1	2688447	RecBCD
GCF_000341395.1	2790761	RecBCD
GCF_014218275.1	2957073	RecBCD
GCF_014161425.1	3302837	RecBCD
GCF_001029105.3	3760696	RecBCD
GCF_000972785.3	3814671	RecBCD
GCF_009688985.1	3851830	RecBCD
GCF_001941825.1	4275324	RecBCD
GCF_001021915.1	4303324	RecBCD
GCF_000972785.3	4344619	RecBCD
GCF_002220155.1	4444711	RecBCD
GCF_000488215.1	307442	RecBCD
GCF_000488215.1	314923	RecBCD
GCF_000488215.1	314923	RecBCD
GCF_000297075.2	9066	RecBCD
GCF_002966835.1	9192	RecBCD
GCF_003569765.1	9270	RecBCD
GCF_900112235.1	9285	RecBCD
GCF_003258315.1	9372	RecBCD
GCF_900108945.1	9543	RecBCD
GCF_001545155.1	9654	RecBCD
GCF_000512235.1	43692	RecBCD
GCF_000512235.1	963636	RecBCD
GCF_000512235.1	42959	RecBCD
GCF_000512235.1	962903	RecBCD
GCF_000488215.1	9307	RecBCD
GCF_003290445.1	8629	RecBCD
GCF_900129465.1	8273	RecBCD
GCF_014641615.1	8327	RecBCD
GCF_003130405.1	8419	RecBCD
GCF_900107795.1	8420	RecBCD
GCF_900167135.1	8446	RecBCD
GCF_000024005.1	8488	RecBCD
GCF_900102545.1	8491	RecBCD
GCF_003014595.1	8492	RecBCD
GCF_900107765.1	8574	RecBCD
GCF_001953305.1	8730	RecBCD
GCF_000302595.1	8802	RecBCD
GCF_900129305.1	17141	RecBCD
GCF_001997345.1	5768	RecBCD
GCF_000191145.1	6086	RecBCD
GCF_000164135.1	7182	RecBCD
GCF_900343145.1	7724	RecBCD
GCF_001854525.1	7731	RecBCD
GCF_900637725.1	7794	RecBCD
GCF_900607225.1	7797	RecBCD
GCF_001998865.1	7859	RecBCD
GCF_000826065.2	7865	RecBCD
GCF_900659885.1	7889	RecBCD
GCF_007197885.1	7905	RecBCD
GCF_900100615.1	8016	RecBCD
GCF_900101555.1	8019	RecBCD
GCF_000010985.1	8042	RecBCD
GCF_012223425.1	8046	RecBCD
GCF_900289045.1	8069	RecBCD
GCF_010727325.1	8085	RecBCD
GCF_000723385.1	8091	RecBCD
GCF_010727475.1	8102	RecBCD
GCF_001570425.1	8108	RecBCD
GCF_001907655.1	8108	RecBCD
GCF_003011125.1	8109	RecBCD
GCF_001307545.1	8112	RecBCD
GCF_001606295.1	8130	RecBCD
GCF_002157835.1	8135	RecBCD
GCF_010725725.1	8136	RecBCD
GCF_001187505.1	8139	RecBCD
GCF_011250635.1	8148	RecBCD
GCF_001605725.1	8166	RecBCD
GCF_001457595.1	8166	RecBCD
GCF_900417275.1	8196	RecBCD
GCF_003945325.1	8198	RecBCD
GCF_000015305.1	8199	RecBCD
GCF_000612725.1	8199	RecBCD
GCF_010728725.1	8202	RecBCD
GCF_010726085.1	8208	RecBCD
GCF_001655245.1	8211	RecBCD
GCF_010728925.1	8211	RecBCD
GCF_000423485.1	8214	RecBCD
GCF_001570485.1	8214	RecBCD
GCF_900108565.1	8214	RecBCD
GCF_010726765.1	8223	RecBCD
GCF_001722335.1	8229	RecBCD
GCF_010725485.1	8235	RecBCD
GCF_000367205.1	8249	RecBCD
GCF_001050015.1	8250	RecBCD
GCF_010728325.1	8250	RecBCD
GCF_010726645.1	8259	RecBCD
GCF_010731795.1	8259	RecBCD
GCF_000008345.1	8261	RecBCD
GCF_900605005.1	8261	RecBCD
GCF_900637195.1	8262	RecBCD
GCF_002705835.1	8262	RecBCD
GCF_010727945.1	8271	RecBCD
GCF_000157895.3	8277	RecBCD
GCF_900603025.1	8279	RecBCD
GCF_010731635.1	8280	RecBCD
GCF_010730745.1	8283	RecBCD
GCF_000423465.1	8291	RecBCD
GCF_010726245.1	8292	RecBCD
GCF_010731855.1	8292	RecBCD
GCF_003429285.1	8293	RecBCD
GCF_001907675.1	8297	RecBCD
GCF_000383855.1	8298	RecBCD
GCF_010730055.1	8298	RecBCD
GCF_001021495.1	8299	RecBCD
GCF_000195955.2	8301	RecBCD
GCF_000253375.1	8301	RecBCD
GCF_900232995.1	8301	RecBCD
GCF_900167475.1	8304	RecBCD
GCF_010729665.1	8304	RecBCD
GCF_013868155.1	8304	RecBCD
GCF_014638745.1	8305	RecBCD
GCF_000092785.1	8306	RecBCD
GCF_000427625.1	8307	RecBCD
GCF_010731775.1	8307	RecBCD
GCF_010731535.1	8307	RecBCD
GCF_001865635.4	8313	RecBCD
GCF_000025725.1	8316	RecBCD
GCF_900292015.1	8316	RecBCD
GCF_000025945.1	8318	RecBCD
GCF_004293625.1	8318	RecBCD
GCF_010729485.1	8319	RecBCD
GCF_010731595.1	8319	RecBCD
GCF_010731875.1	8319	RecBCD
GCF_000277125.1	8322	RecBCD
GCF_000276825.1	8322	RecBCD
GCF_000427905.1	8322	RecBCD
GCF_010731735.1	8322	RecBCD
GCF_008329645.1	8325	RecBCD
GCF_010725885.1	8325	RecBCD
GCF_010731895.1	8325	RecBCD
GCF_000227665.2	8327	RecBCD
GCF_000427825.1	8328	RecBCD
GCF_002285715.1	8328	RecBCD
GCF_003633755.1	8328	RecBCD
GCF_004216915.1	8328	RecBCD
GCF_014653945.1	8328	RecBCD
GCF_014263315.1	8331	RecBCD
GCF_004564375.1	8331	RecBCD
GCF_000214155.1	8334	RecBCD
GCF_010731655.1	8334	RecBCD
GCF_010726505.1	8334	RecBCD
GCF_010731755.1	8337	RecBCD
GCF_000022265.1	8337	RecBCD
GCF_001722345.1	8340	RecBCD
GCF_010730195.1	8343	RecBCD
GCF_010731115.1	8343	RecBCD
GCF_900187145.1	8346	RecBCD
GCF_900157385.1	8350	RecBCD
GCF_010729105.1	8355	RecBCD
GCF_000153185.1	8362	RecBCD
GCF_002073495.2	8363	RecBCD
GCF_010729895.1	8364	RecBCD
GCF_010731815.2	8364	RecBCD
GCF_010730575.1	8367	RecBCD
GCF_000024345.1	8376	RecBCD
GCF_900130015.1	8376	RecBCD
GCF_003614435.1	8376	RecBCD
GCF_010550695.1	8376	RecBCD
GCF_000341395.1	8378	RecBCD
GCF_010730955.1	8382	RecBCD
GCF_014217565.1	8382	RecBCD
GCF_000723425.2	8391	RecBCD
GCF_001515365.1	8391	RecBCD
GCF_003725775.1	8394	RecBCD
GCF_010122465.1	8397	RecBCD
GCF_014201505.1	8397	RecBCD
GCF_900104445.1	8398	RecBCD
GCF_900188125.1	8400	RecBCD
GCF_003516145.1	8403	RecBCD
GCF_000512235.1	8403	RecBCD
GCF_900119825.1	8403	RecBCD
GCF_011046535.1	8403	RecBCD
GCF_003725695.1	8406	RecBCD
GCF_004912195.1	8409	RecBCD
GCF_000426705.1	8411	RecBCD
GCF_900187065.1	8412	RecBCD
GCF_003688415.1	8412	RecBCD
GCF_003013675.1	8415	RecBCD
GCF_014218275.1	8415	RecBCD
GCF_000214825.1	8416	RecBCD
GCF_002117975.1	8418	RecBCD
GCF_003429505.1	8418	RecBCD
GCF_900637205.1	8418	RecBCD
GCF_014644415.1	8418	RecBCD
GCF_900092135.1	8421	RecBCD
GCF_900104535.1	8423	RecBCD
GCF_000260985.4	8427	RecBCD
GCF_000156355.1	8429	RecBCD
GCF_002911695.1	8429	RecBCD
GCF_000260965.1	8432	RecBCD
GCF_004341165.1	8433	RecBCD
