AssemblyAccession	PhylumRenamed	AddAB	AddABJ	AdnAB	RecBCD	RecFOR	RecOR
GCF_003434235.1	Bacillota	1	0	0	0	0	0
GCF_003435335.1	Bacillota	1	0	0	0	0	0
GCF_003443655.1	Cyanobacteriota	0	0	0	0	0	0
GCF_003443895.1	Pseudomonadota	0	0	0	1	0	0
GCF_003444685.1	Pseudomonadota	0	0	0	1	0	0
GCF_003444775.1	Deinococcota	0	0	0	0	0	0
GCF_003457595.1	Bacillota	1	0	0	0	0	0
GCF_003457635.1	Bacillota	1	0	0	0	0	0
GCF_003459085.1	Bacillota	1	0	0	0	0	0
GCF_003460035.1	Bacteroidota	1	0	0	0	0	0
GCF_003466005.1	Bacillota	1	1	0	0	0	0
GCF_003467385.1	Bacillota	1	0	0	0	0	0
GCF_003468475.1	Bacillota	1	1	0	0	0	0
GCF_003469655.1	Bacteroidota	1	0	0	0	0	0
GCF_003470435.1	Bacillota	1	1	0	0	0	0
GCF_003472935.1	Bacteroidota	1	0	0	0	0	0
GCF_003475485.1	Bacillota	1	0	0	0	0	0
GCF_003491185.1	Bacteroidota	1	0	0	0	0	0
GCF_003491245.1	Pseudomonadota	0	0	0	1	0	0
GCF_003515075.1	Pseudomonadota	1	0	0	0	0	0
GCF_003515105.1	Pseudomonadota	0	0	0	1	0	0
GCF_003515775.1	Bacillota	1	0	0	0	0	0
GCF_003515985.1	Pseudomonadota	0	0	0	1	0	0
GCF_003516125.1	Pseudomonadota	0	0	0	1	0	0
GCF_003516145.1	Spirochaetota	0	0	0	1	0	0
GCF_003522965.1	Bacillota	1	0	0	0	0	0
GCF_003534205.1	Bacillota	1	0	0	0	0	0
GCF_003544815.1	Pseudomonadota	0	0	0	0	0	0
GCF_003544835.1	Pseudomonadota	0	0	0	0	0	0
GCF_003544855.1	Pseudomonadota	0	0	0	0	0	0
GCF_003544875.1	Pseudomonadota	0	0	0	1	0	0
GCF_003544895.1	Pseudomonadota	0	0	0	0	0	0
GCF_003544915.1	Pseudomonadota	0	0	0	0	0	0
GCF_003544935.1	Pseudomonadota	0	0	0	0	0	0
GCF_003546865.1	Bacillota	1	0	0	0	0	0
GCF_003550015.1	Mycoplasmatota	0	0	0	0	1	0
GCF_003550065.1	Pseudomonadota	1	0	0	0	0	0
GCF_003555545.1	Bacteroidota	0	0	0	1	0	0
GCF_003568585.1	Deinococcota	1	0	0	0	0	0
GCF_003568665.1	Bacteroidota	0	0	0	0	0	0
GCF_003568725.1	Pseudomonadota	0	0	0	0	0	1
GCF_003568825.1	Pseudomonadota	0	0	0	1	0	0
GCF_003568845.1	Pseudomonadota	0	0	0	0	0	0
GCF_003568965.1	Pseudomonadota	0	0	0	1	0	0
GCF_003568985.1	Pseudomonadota	0	0	0	1	0	0
GCF_003569005.1	Pseudomonadota	0	0	0	1	0	0
GCF_003569765.1	Pseudomonadota	0	0	0	1	0	1
GCF_003569805.1	Actinomycetota	0	0	1	0	0	0
GCF_003570715.1	Pseudomonadota	1	0	0	0	0	0
GCF_003570845.1	Bacillota	1	0	0	0	0	0
GCF_003571485.1	Pseudomonadota	0	0	0	1	0	0
GCF_003573535.1	Bacillota	1	0	0	0	0	0
GCF_003574215.1	Pseudomonadota	0	0	0	1	0	0
GCF_003574395.1	Pseudomonadota	1	0	0	0	0	0
GCF_003574465.1	Pseudomonadota	0	0	0	0	0	0
GCF_003574965.1	Bacteroidota	1	0	0	0	0	0
GCF_003575225.1	Bacillota	1	0	0	0	0	0
GCF_003575965.1	Pseudomonadota	1	0	0	0	0	0
GCF_003576245.1	Pseudomonadota	1	0	0	0	0	0
GCF_003576345.1	Pseudomonadota	1	0	0	0	0	0
GCF_003576475.1	Bacteroidota	0	0	0	0	0	0
GCF_003576535.1	Actinomycetota	0	0	1	1	1	0
GCF_003576595.1	Pseudomonadota	1	0	0	0	0	0
GCF_003577475.1	Pseudomonadota	0	0	0	1	0	0
GCF_003579925.1	Actinomycetota	0	0	1	0	0	0
GCF_003581615.1	Bacteroidota	1	0	0	0	0	0
GCF_003583365.1	Bacteroidota	0	0	0	0	0	0
GCF_003583985.1	Bacteroidota	1	0	0	0	0	0
GCF_003584015.1	Pseudomonadota	1	0	0	0	1	0
GCF_003584105.1	Bacteroidota	1	0	0	0	0	0
GCF_003584645.1	Pseudomonadota	0	0	0	0	0	0
GCF_003584685.1	Bacillota	1	0	0	0	0	0
GCF_003585765.1	Bacteroidota	1	0	0	0	0	0
GCF_003586305.1	Pseudomonadota	0	0	0	1	0	0
GCF_003589745.1	Bacillota	1	0	0	0	0	0
GCF_003589885.1	Actinomycetota	0	0	1	0	0	0
GCF_003589925.1	Bacteroidota	0	0	0	0	0	0
GCF_003590145.2	Pseudomonadota	0	0	0	0	0	0
GCF_003594885.1	Actinomycetota	0	0	1	1	0	0
GCF_003595235.1	Actinomycetota	0	0	1	0	0	0
GCF_003595305.1	Pseudomonadota	1	0	0	0	0	0
GCF_003595525.1	Bacillota	1	0	0	0	0	0
GCF_003598715.1	Actinomycetota	0	0	1	1	0	0
GCF_003600245.1	Actinomycetota	0	0	1	0	0	0
GCF_003600355.1	Bacillota	1	0	0	0	0	0
GCF_003600625.1	Bacteroidota	0	0	0	0	0	0
GCF_003604195.1	Pseudomonadota	0	0	0	1	0	0
GCF_003605385.1	Bacillota	1	0	0	0	0	0
GCF_003605405.2	Bacillota	1	0	0	0	0	0
GCF_003606265.1	Bacillota	1	0	0	0	0	0
GCF_003606285.1	Spirochaetota	0	0	0	0	0	0
GCF_003606325.2	Pseudomonadota	1	0	0	0	0	0
GCF_003606345.3	Pseudomonadota	1	0	0	0	0	0
GCF_003606365.2	Bacillota	1	0	0	0	0	0
GCF_003609975.1	Bacillota	1	0	0	0	0	0
GCF_003609995.1	Pseudomonadota	0	0	0	1	0	0
GCF_003610015.1	Pseudomonadota	0	0	0	1	0	0
GCF_003610355.1	Bacteroidota	1	0	0	0	0	0
GCF_003610495.1	Bacillota	1	0	0	0	0	0
GCF_003610535.1	Bacteroidota	1	0	0	0	0	0
GCF_003610555.1	Bacteroidota	0	0	0	0	0	0
GCF_003610635.1	Bacteroidota	1	0	0	0	0	0
GCF_003610735.1	Bacteroidota	0	0	0	0	0	0
GCF_003610775.1	Pseudomonadota	0	0	0	1	0	0
GCF_003611035.1	Actinomycetota	0	0	1	0	0	0
GCF_003612015.1	Pseudomonadota	0	0	0	1	0	0
GCF_003614185.1	Bacillota	1	0	0	0	0	0
GCF_003614435.1	Actinomycetota	0	0	1	1	0	0
GCF_003614855.1	Bacteroidota	0	0	0	0	0	0
GCF_003614915.1	Actinomycetota	0	0	1	0	0	0
GCF_003626515.1	Bacillota	1	0	0	0	0	0
GCF_003626695.1	Bacillota	1	0	0	0	0	0
GCF_003626895.1	Actinomycetota	0	0	0	1	0	0
GCF_003626915.1	Pseudomonadota	1	0	0	0	0	0
GCF_003627055.1	Actinomycetota	0	0	1	0	0	0
GCF_003627075.1	Actinomycetota	0	0	1	0	0	0
GCF_003627135.1	Bacillota	1	0	0	0	0	0
GCF_003627155.1	Bacillota	1	0	0	0	0	0
GCF_003627755.1	Pseudomonadota	1	0	0	0	0	0
GCF_003627815.1	Actinomycetota	0	0	1	0	0	0
GCF_003627965.1	Bacillota	1	0	0	0	0	0
GCF_003628125.1	Pseudomonadota	0	0	0	1	0	1
GCF_003628435.1	Bacillota	1	0	0	0	0	0
GCF_003628445.1	Bacillota	1	0	0	0	0	0
GCF_003628755.1	Bacillota	1	0	0	0	0	0
GCF_003633715.1	Aquificota	0	0	0	0	0	0
GCF_003633725.1	Bacillota	1	0	0	0	0	0
GCF_003633755.1	Actinomycetota	0	0	0	1	0	0
GCF_003633895.1	Pseudomonadota	0	0	0	1	0	0
GCF_003634015.1	Pseudomonadota	1	0	0	0	0	0
GCF_003634045.1	Pseudomonadota	1	0	0	0	0	0
GCF_003634095.1	Actinomycetota	0	0	1	0	0	0
GCF_003634105.1	Bacteroidota	1	0	0	0	0	0
GCF_003634275.1	Pseudomonadota	0	0	0	0	0	0
GCF_003634455.1	Bacteroidota	1	0	0	0	0	0
GCF_003634585.1	Bacteroidota	1	0	0	0	0	0
GCF_003634695.1	Actinomycetota	0	0	1	1	0	0
GCF_003634705.1	Actinomycetota	0	0	1	0	0	0
GCF_003634775.1	Bacteroidota	0	0	0	0	0	0
GCF_003634965.1	Pseudomonadota	0	0	0	0	0	0
GCF_003640645.1	Bacillota	1	0	0	0	0	0
GCF_003641145.1	Bacillota	1	0	0	0	0	0
GCF_003641185.1	Bacillota	1	0	0	0	0	0
GCF_003641245.1	Actinomycetota	0	0	1	0	0	0
GCF_003646465.1	Pseudomonadota	1	0	0	0	0	0
GCF_003651225.1	Actinomycetota	0	0	1	0	0	0
GCF_003660105.1	Pseudomonadota	0	0	0	0	0	0
GCF_003663795.1	Actinomycetota	0	0	1	0	0	0
GCF_003664035.1	Bacteroidota	1	0	0	0	0	0
GCF_003664125.1	Bacillota	1	0	0	0	0	0
GCF_003664325.1	Pseudomonadota	0	0	0	1	0	0
GCF_003665435.1	Actinomycetota	0	0	1	0	0	0
GCF_003667345.1	Pseudomonadota	0	0	0	0	0	0
GCF_003667675.1	Bacillota	1	0	0	0	0	0
GCF_003667885.1	Bacillota	1	0	0	0	0	0
GCF_003667905.1	Pseudomonadota	1	0	0	0	0	0
GCF_003668575.1	Bacillota	1	0	0	0	0	0
GCF_003668795.1	Pseudomonadota	0	0	0	1	0	0
GCF_003670275.1	Pseudomonadota	0	0	0	0	0	0
GCF_003670295.1	Pseudomonadota	0	0	0	0	0	1
GCF_003671975.1	Pseudomonadota	0	0	0	1	0	0
GCF_003674065.1	Actinomycetota	0	0	1	1	0	0
GCF_003675895.1	Pseudomonadota	0	0	0	1	0	0
GCF_003687415.1	Actinomycetota	0	0	1	0	0	0
GCF_003687485.1	Bacteroidota	1	0	0	0	0	0
GCF_003688405.1	Bacteroidota	1	0	0	0	0	0
GCF_003688415.1	Pseudomonadota	0	0	0	1	0	0
GCF_003688665.1	Aquificota	0	0	0	0	0	0
GCF_003688895.1	Bacteroidota	1	0	0	0	0	0
GCF_003691585.1	Bacillota	0	0	0	0	0	0
GCF_003696215.1	Actinomycetota	0	0	1	0	0	0
GCF_003696235.1	Actinomycetota	0	0	1	0	1	0
GCF_003696265.1	Actinomycetota	0	0	1	1	0	0
GCF_003697185.1	Pseudomonadota	0	0	0	0	0	0
GCF_003699905.1	Pseudomonadota	0	0	0	1	0	0
GCF_003701315.1	Pseudomonadota	0	0	0	1	0	0
GCF_003701615.1	Pseudomonadota	0	0	0	1	1	0
GCF_003703975.1	Bacteroidota	0	0	0	0	0	0
GCF_003710105.1	Actinomycetota	0	0	1	0	0	0
GCF_003711085.1	Pseudomonadota	0	0	0	0	0	0
GCF_003711105.1	Actinomycetota	0	0	1	0	0	0
GCF_003711845.1	Bacillota	1	0	0	0	1	0
GCF_003713065.1	Bacillota	1	0	0	0	0	0
GCF_003716585.1	Actinomycetota	0	0	1	0	0	0
GCF_003721155.3	Actinomycetota	0	0	1	1	0	0
GCF_003721515.1	Bacteroidota	0	0	0	0	0	0
GCF_003721565.1	Bacteroidota	0	0	0	0	0	0
GCF_003722295.1	Spirochaetota	0	0	0	1	0	0
GCF_003722315.1	Bacillota	1	0	0	0	0	0
GCF_003722335.1	Pseudomonadota	1	0	0	0	0	0
GCF_003725415.1	Bacillota	1	0	0	0	0	0
GCF_003725535.1	Actinomycetota	0	0	1	1	0	0
GCF_003725695.1	Actinomycetota	0	0	1	1	0	0
GCF_003725775.1	Actinomycetota	0	0	1	1	0	0
GCF_003731635.1	Pseudomonadota	0	0	0	1	0	0
GCF_003751265.1	Actinomycetota	0	0	1	1	0	0
GCF_003751385.1	Pseudomonadota	0	0	0	1	0	0
GCF_003751625.1	Pseudomonadota	0	0	0	1	0	0
GCF_003752585.1	Pseudomonadota	1	0	0	0	0	0
GCF_003789055.1	Pseudomonadota	1	0	0	0	0	0
GCF_003795125.1	Bacillota	1	0	0	0	0	0
GCF_003795375.1	Pseudomonadota	0	0	0	1	0	0
GCF_003797885.1	Pseudomonadota	0	0	0	1	0	0
GCF_003798325.1	Actinomycetota	0	0	1	1	0	0
GCF_003812345.1	Pseudomonadota	0	0	0	1	0	0
GCF_003812505.1	Bacillota	1	0	0	0	0	0
GCF_003813965.1	Actinomycetota	0	0	1	0	0	0
GCF_003813985.1	Actinomycetota	0	0	1	0	0	0
GCF_003814005.1	Actinomycetota	0	0	1	0	0	0
GCF_003814555.1	Pseudomonadota	0	0	0	1	0	0
GCF_003814815.1	Bacillota	1	0	0	0	0	0
GCF_003814915.1	Pseudomonadota	1	0	0	0	0	0
GCF_003815035.1	Bacillota	1	0	0	0	0	0
GCF_003815615.1	Bacteroidota	0	0	0	0	0	0
GCF_003815695.1	Bacteroidota	0	0	0	0	0	0
GCF_003815775.1	Bacteroidota	0	0	0	0	0	0
GCF_003815875.1	Bacteroidota	0	0	0	0	0	0
GCF_003815915.1	Bacteroidota	0	0	0	0	0	0
GCF_003815975.1	Bacteroidota	0	0	0	0	0	0
GCF_003838225.1	Cyanobacteriota	0	0	0	0	1	0
GCF_003843835.1	Pseudomonadota	1	0	0	0	0	0
GCF_003846135.1	Pseudomonadota	0	0	0	1	0	0
GCF_003851125.1	Pseudomonadota	1	0	0	0	0	0
GCF_003851555.1	Pseudomonadota	0	0	0	1	0	0
GCF_003852045.1	Pseudomonadota	0	0	0	1	0	0
GCF_003855095.1	Actinomycetota	0	0	1	1	0	0
GCF_003855395.1	Pseudomonadota	0	0	0	1	0	0
GCF_003855455.1	Mycoplasmatota	0	0	0	0	0	0
GCF_003856375.1	Pseudomonadota	0	0	0	0	0	0
GCF_003856495.1	Bacillota	1	0	0	0	0	0
GCF_003856865.1	Bacillota	1	0	0	0	0	0
GCF_003858535.1	Bacteroidota	1	0	0	0	0	0
GCF_003858635.1	Bacteroidota	0	0	0	0	0	0
GCF_003860325.1	Pseudomonadota	0	0	0	1	0	0
GCF_003860525.1	Bacteroidota	0	0	0	0	0	0
GCF_003860585.1	Bacteroidota	0	0	0	0	0	0
GCF_003862485.1	Bacillota	1	0	0	0	0	0
GCF_003863335.1	Pseudomonadota	1	0	0	0	0	0
GCF_003863965.1	Bacillota	1	0	0	0	0	0
GCF_003864415.1	Bacillota	1	1	0	0	0	0
GCF_003864975.1	Pseudomonadota	0	0	0	0	0	0
GCF_003865095.1	Bacillota	1	1	0	0	0	0
GCF_003865365.1	Bacteroidota	1	0	0	0	0	0
GCF_003865405.1	Bacteroidota	1	1	0	0	0	0
GCF_003867075.1	Bacteroidota	0	0	0	0	0	0
GCF_003885105.1	Bacillota	1	0	0	0	0	0
GCF_003892345.1	Pseudomonadota	0	0	0	1	0	0
GCF_003917135.1	Actinomycetota	0	0	1	0	0	0
GCF_003925875.1	Bacillota	1	0	0	0	0	0
GCF_003925935.1	Mycoplasmatota	0	0	0	0	0	0
GCF_003931795.1	Bacillota	1	0	0	0	0	0
GCF_003931855.1	Bacillota	1	0	0	0	0	0
GCF_003932715.1	Actinomycetota	0	0	1	0	0	0
GCF_003932995.1	Actinomycetota	0	0	1	0	0	0
GCF_003933745.1	Actinomycetota	0	0	1	0	0	0
GCF_003934165.1	Pseudomonadota	1	0	0	0	0	0
GCF_003935055.1	Actinomycetota	0	0	1	0	0	0
GCF_003935525.1	Pseudomonadota	0	0	0	1	0	0
GCF_003935895.2	Pseudomonadota	0	0	0	1	0	0
GCF_003937945.1	Actinomycetota	0	0	1	0	0	0
GCF_003940805.1	Pseudomonadota	1	0	0	0	0	0
GCF_003944755.1	Pseudomonadota	1	1	0	0	0	0
GCF_003945325.1	Actinomycetota	0	0	1	1	0	0
GCF_003945345.1	Bacillota	1	0	0	0	0	0
GCF_003945365.1	Bacillota	0	0	0	0	0	0
GCF_003945385.1	Actinomycetota	0	0	1	1	0	0
GCF_003946885.1	Actinomycetota	0	0	1	0	0	0
GCF_003952225.1	Bacillota	1	0	0	0	0	0
GCF_003952265.1	Actinomycetota	0	0	1	0	0	0
GCF_003952725.1	Pseudomonadota	1	0	0	0	0	0
GCF_003952825.1	Actinomycetota	0	0	1	0	0	0
GCF_003955665.1	Bacillota	1	0	0	0	0	0
GCF_003955715.1	Actinomycetota	0	0	1	0	0	0
GCF_003955735.1	Pseudomonadota	0	0	0	1	0	0
GCF_003955755.1	Bacillota	1	0	0	0	0	0
GCF_003957295.1	Bacteroidota	1	0	0	0	0	0
GCF_003957745.1	Pseudomonadota	0	0	0	1	0	0
GCF_003963535.1	Actinomycetota	0	0	1	0	0	0
GCF_003963555.1	Bacillota	1	0	0	0	0	0
GCF_003966265.1	Pseudomonadota	0	0	0	1	0	0
GCF_003966335.1	Bacteroidota	1	0	0	0	0	0
GCF_003966625.1	Bacillota	1	0	0	0	0	0
GCF_003966655.1	Pseudomonadota	0	0	0	0	0	0
GCF_003966715.1	Pseudomonadota	1	0	0	0	0	0
GCF_003966735.1	Pseudomonadota	0	0	0	0	0	0
GCF_003966875.1	Bacillota	1	0	0	0	0	0
GCF_003966895.1	Bacillota	1	0	0	0	0	0
GCF_003966915.1	Pseudomonadota	0	0	0	1	0	0
GCF_003966955.1	Actinomycetota	1	0	0	0	0	0
GCF_003966975.1	Chloroflexota	0	0	0	0	0	0
GCF_003967035.1	Pseudomonadota	0	0	0	1	0	0
GCF_003967095.1	Pseudomonadota	1	0	0	0	0	0
GCF_003967195.1	Pseudomonadota	1	0	0	0	0	0
GCF_003967275.1	Pseudomonadota	0	0	0	0	0	0
GCF_003967355.1	Actinomycetota	0	0	1	0	0	0
GCF_003970355.1	Bacteroidota	1	0	0	0	0	0
GCF_003970425.1	Pseudomonadota	0	0	0	1	0	0
GCF_003970495.1	Bacillota	1	0	0	0	0	0
GCF_003970675.1	Bacteroidota	0	0	0	0	0	0
GCF_003970735.1	Pseudomonadota	1	0	0	0	0	0
GCF_003971235.1	Bacteroidota	0	0	0	0	0	0
GCF_003977605.1	Bacteroidota	1	0	0	0	0	0
GCF_003977615.1	Pseudomonadota	0	0	0	1	0	0
GCF_003977665.1	Pseudomonadota	0	0	0	1	0	0
GCF_003977685.1	Planctomycetota	1	0	0	0	0	0
GCF_003985135.1	Pseudomonadota	1	0	0	0	0	0
GCF_003985145.1	Pseudomonadota	1	0	0	0	0	0
GCF_003985155.1	Pseudomonadota	1	0	0	0	0	0
GCF_003989135.1	Bacillota	1	0	0	0	0	0
GCF_003989795.1	Pseudomonadota	0	0	0	1	0	0
GCF_003990185.1	Pseudomonadota	0	0	0	1	1	0
GCF_003990445.1	Pseudomonadota	1	0	0	0	0	0
GCF_003990665.1	Cyanobacteriota	0	0	0	0	0	0
GCF_003991135.1	Bacillota	1	0	0	0	0	0
GCF_003991195.1	Bacteroidota	0	0	0	0	0	0
GCF_003991355.1	Bacteroidota	0	0	0	0	0	0
GCF_003991425.1	Bacillota	1	0	0	0	0	0
GCF_003991565.1	Bacteroidota	0	0	0	0	0	0
GCF_003991855.1	Actinomycetota	0	0	1	0	0	0
GCF_003991875.1	Actinomycetota	0	0	1	0	0	0
GCF_003991895.1	Cyanobacteriota	0	0	0	0	0	0
GCF_003991975.1	Pseudomonadota	0	0	0	0	0	0
GCF_003992615.1	Bacteroidota	1	0	0	0	0	0
GCF_003992665.1	Pseudomonadota	1	0	0	0	0	0
GCF_003992675.1	Bacteroidota	1	0	0	0	0	0
GCF_003993795.1	Pseudomonadota	1	0	0	0	0	0
GCF_003994255.1	Actinomycetota	0	0	1	0	0	0
GCF_003994475.1	Bacillota	1	1	0	0	0	0
GCF_003996965.1	Bacteroidota	1	0	0	0	0	0
GCF_003999255.1	Bacillota	0	0	0	0	0	0
GCF_003999335.1	Actinomycetota	0	0	1	0	0	0
GCF_003999355.1	Bacillota	1	0	0	0	0	0
GCF_003999375.1	Pseudomonadota	0	0	0	1	0	0
GCF_004000255.1	Pseudomonadota	1	0	0	0	0	0
GCF_004000275.1	Pseudomonadota	0	0	0	0	0	0
GCF_004000605.1	Pseudomonadota	1	0	0	0	0	0
GCF_004001245.1	Pseudomonadota	1	0	0	0	0	0
GCF_004001325.1	Pseudomonadota	1	0	0	0	0	0
GCF_004005935.1	Pseudomonadota	0	0	0	1	0	0
GCF_004006175.1	Pseudomonadota	1	0	0	0	0	0
GCF_004006375.1	Pseudomonadota	1	0	0	0	0	0
GCF_004006435.1	Bacillota	1	0	0	0	0	0
GCF_004006515.1	Pseudomonadota	0	0	0	1	0	0
GCF_004011115.1	Actinomycetota	0	0	1	0	0	0
GCF_004011805.1	Pseudomonadota	0	0	0	0	0	0
GCF_004011885.1	Pseudomonadota	0	0	0	1	0	0
GCF_004011905.1	Actinomycetota	0	0	1	1	0	0
GCF_004014775.2	Pseudomonadota	1	0	0	0	0	0
GCF_004014855.1	Bacteroidota	0	0	0	0	0	0
GCF_004015795.1	Pseudomonadota	1	0	0	0	0	0
GCF_004022465.1	Pseudomonadota	1	0	0	0	0	0
GCF_004023625.1	Actinomycetota	0	0	1	0	0	0
GCF_004025325.1	Pseudomonadota	0	0	0	1	0	0
GCF_004028235.1	Actinomycetota	0	0	1	0	0	0
GCF_004028275.1	Pseudomonadota	1	0	0	0	0	0
GCF_004028635.1	Actinomycetota	0	0	1	0	0	0
GCF_004054105.1	Pseudomonadota	0	0	0	0	0	0
GCF_004063735.1	Pseudomonadota	1	0	0	0	0	0
GCF_004087915.1	Deferribacterota	1	0	0	0	0	0
GCF_004089895.1	Pseudomonadota	0	0	0	1	0	0
GCF_004101785.1	Bacillota	0	0	0	0	0	0
GCF_004101845.1	Bacillota	1	0	0	0	0	0
GCF_004102025.1	Actinomycetota	0	0	1	0	0	0
GCF_004102045.2	Bacillota	1	0	0	0	0	0
GCF_004103825.1	Pseudomonadota	1	0	0	0	0	0
GCF_004114535.1	Pseudomonadota	1	0	0	0	0	0
GCF_004114895.1	Actinomycetota	0	0	1	0	0	0
GCF_004114915.1	Pseudomonadota	1	0	0	0	0	0
GCF_004114935.1	Pseudomonadota	1	0	0	0	0	0
GCF_004114955.1	Pseudomonadota	1	0	0	0	0	0
GCF_004114975.1	Pseudomonadota	1	0	0	0	0	0
GCF_004116975.1	Pseudomonadota	0	0	0	1	0	0
GCF_004117055.1	Bacillota	1	0	0	0	0	0
GCF_004117075.1	Thermotogota	1	0	0	0	0	0
GCF_004117095.1	Bacillota	1	0	0	0	0	0
GCF_004117935.1	Actinomycetota	0	0	1	0	0	0
GCF_004122095.1	Pseudomonadota	0	0	0	1	0	0
GCF_004124235.1	Pseudomonadota	0	0	0	1	0	0
GCF_004134825.1	Actinomycetota	0	0	0	0	0	0
GCF_004134865.1	Actinomycetota	0	0	1	0	0	0
GCF_004134885.2	Actinomycetota	0	0	1	0	0	0
GCF_004135285.1	Actinomycetota	0	0	1	0	0	0
GCF_004135345.1	Actinomycetota	0	0	0	0	0	0
GCF_004135365.1	Bacillota	0	0	0	0	0	0
GCF_004135405.1	Actinomycetota	0	0	1	0	0	0
GCF_004135935.1	Pseudomonadota	1	0	0	0	0	0
GCF_004135975.1	Pseudomonadota	1	0	0	1	0	0
GCF_004137085.1	Pseudomonadota	0	0	0	0	0	0
GCF_004137785.1	Pseudomonadota	0	0	0	1	0	0
GCF_004138325.1	Bacteroidota	0	0	0	0	0	0
GCF_004138485.1	Pseudomonadota	1	0	0	0	0	0
GCF_004138495.1	Actinomycetota	1	0	0	0	0	0
GCF_004138525.1	Actinomycetota	0	0	1	0	0	0
GCF_004150225.1	Bacteroidota	1	0	0	0	0	0
GCF_004153445.1	Pseudomonadota	1	0	0	0	0	1
GCF_004168365.1	Pseudomonadota	0	0	0	1	0	0
GCF_004208415.1	Chloroflexota	0	0	0	0	0	0
GCF_004208535.1	Pseudomonadota	1	0	0	0	0	0
GCF_004208635.1	Actinomycetota	0	0	1	0	0	0
GCF_004209755.1	Pseudomonadota	0	0	0	0	0	0
GCF_004212215.1	Cyanobacteriota	0	0	0	0	0	0
GCF_004214795.1	Pseudomonadota	0	0	0	0	0	0
GCF_004216495.1	Mycoplasmatota	0	0	0	0	0	0
GCF_004216555.1	Actinomycetota	0	0	1	0	0	0
GCF_004216565.1	Pseudomonadota	0	0	0	1	0	0
GCF_004216575.1	Actinomycetota	0	0	1	0	0	0
GCF_004216665.1	Actinomycetota	0	0	1	0	0	0
GCF_004216775.1	Bacillota	1	0	0	0	0	0
GCF_004216895.1	Bacteroidota	1	0	0	0	0	0
GCF_004216915.1	Actinomycetota	0	0	1	1	0	0
GCF_004217095.1	Pseudomonadota	1	0	0	0	0	0
GCF_004217115.1	Bacteroidota	0	0	0	0	0	0
GCF_004217175.1	Actinomycetota	0	0	1	0	0	0
GCF_004217215.1	Pseudomonadota	1	0	0	0	0	0
GCF_004217225.1	Pseudomonadota	1	0	0	0	0	0
GCF_004217445.1	Pseudomonadota	0	0	0	1	0	0
GCF_004283785.1	Bacillota	1	1	0	0	0	0
GCF_004284785.1	Pseudomonadota	0	0	0	1	0	0
GCF_004291315.1	Bacteroidota	0	0	0	0	0	0
GCF_004293625.1	Pseudomonadota	0	0	0	1	0	0
GCF_004295125.1	Bacillota	0	0	0	0	0	0
GCF_004295345.1	Pseudomonadota	0	0	0	1	0	0
GCF_004295585.1	Bacillota	1	0	0	0	0	0
GCF_004295665.1	Pseudomonadota	0	0	0	1	0	0
GCF_004296255.1	Pseudomonadota	0	0	0	0	0	0
GCF_004299785.2	Pseudomonadota	0	0	0	0	0	0
GCF_004300825.1	Actinomycetota	0	0	0	1	0	0
GCF_004305975.1	Actinomycetota	0	0	1	0	1	0
GCF_004306155.1	Actinomycetota	0	0	1	1	0	0
GCF_004306555.1	Pseudomonadota	1	0	0	0	0	0
GCF_004307415.1	Bacteroidota	0	0	0	0	0	0
GCF_004319545.1	Pseudomonadota	0	0	0	1	0	0
GCF_004322755.1	Pseudomonadota	0	0	0	1	0	0
GCF_004322855.1	Actinomycetota	0	0	0	1	0	0
GCF_004323185.1	Cyanobacteriota	0	0	0	0	0	0
GCF_004323615.1	Pseudomonadota	1	0	0	0	0	0
GCF_004323635.1	Pseudomonadota	1	0	0	0	0	0
GCF_004328535.1	Actinomycetota	0	0	1	0	0	0
GCF_004328555.1	Pseudomonadota	0	0	0	0	0	0
GCF_004328625.1	Actinomycetota	0	0	1	0	0	0
GCF_004328865.1	Pseudomonadota	0	0	0	1	0	0
GCF_004328885.1	Bacillota	1	0	0	0	0	0
GCF_004331955.1	Pseudomonadota	1	0	0	0	0	0
GCF_004332295.1	Actinomycetota	0	0	1	0	0	0
GCF_004335085.1	Bacteroidota	1	0	0	0	0	0
GCF_004336975.1	Pseudomonadota	0	0	0	1	0	0
GCF_004337505.1	Bacteroidota	0	0	0	0	0	0
GCF_004337705.1	Actinomycetota	0	0	0	0	0	0
GCF_004339015.1	Pseudomonadota	0	0	0	0	0	0
GCF_004339025.1	Pseudomonadota	0	0	0	0	0	0
GCF_004339085.1	Pseudomonadota	1	0	0	0	0	0
GCF_004339545.1	Pseudomonadota	0	0	0	1	0	0
GCF_004339575.1	Aquificota	0	0	0	0	0	0
GCF_004339595.1	Pseudomonadota	0	0	0	1	0	0
GCF_004339625.1	Pseudomonadota	0	0	0	0	0	0
GCF_004339725.1	Acidobacteriota	1	0	0	0	0	0
GCF_004339805.1	Bacillota	1	0	0	0	1	0
GCF_004340125.1	Bacillota	1	0	0	0	0	0
GCF_004340205.1	Bacteroidota	0	0	0	0	0	0
GCF_004340665.1	Bacteroidota	1	0	0	0	0	0
GCF_004340685.1	Bacillota	1	0	0	0	0	0
GCF_004340805.1	Bacteroidota	1	0	0	0	0	0
GCF_004340905.1	Pseudomonadota	0	0	0	1	0	0
GCF_004340975.1	Bacillota	1	0	0	0	0	0
